EventID,PrimaryPDG,PrimaryMom,PrimaryPosX,PrimaryPosY,PrimaryPosZ,RICH1_Beta,RICH1_NPE,RICH2_Beta,RICH2_NPE,Calo_TotalE,Calo_EoP,DWC1_NHits,DWC1_TrackAngle,DWC2_NHits,DWC2_TrackAngle,DecayKinkDetected,SC1_Hit,SC2_Hit,TOF,Decayed,DecayPosX,DecayPosY,DecayPosZ,DecayTime,DecayProductPDG,ReconstructedPID,Survived,RunNumber
606.0,211.0,7.794903171759057,0.6651345585568855,0.3113915509282893,-50.0,0.9983031588441301,64,0.9983031588441301,59,0.09542457956966524,0.01224191981183148,11,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
607.0,211.0,8.045012523582969,1.2099475416789198,1.5109932215434592,-50.0,1.0004651469198758,57,1.0004651469198758,58,0.1246756491530179,0.015497259797613305,13,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
608.0,211.0,7.872541039720554,-0.25523591769453235,-1.5559772571930242,-50.0,1.000046548755248,61,1.000046548755248,64,0.03896008336343988,0.004948857448550414,15,0.0,10,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
609.0,211.0,8.105184213919834,-0.6572072092002836,-0.5693671708519729,-50.0,0.9990331476150011,57,0.9990331476150011,65,0.15074485248803393,0.018598572038516396,13,0.0,10,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
610.0,211.0,8.084971442362491,-0.4906551566730187,1.1419960764626171,-50.0,1.000929388374674,56,1.000929388374674,57,0.10166744269306593,0.012574867260552491,11,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
611.0,321.0,7.940583168672261,-0.24523925200570773,-0.8048661729857968,-50.0,0.9967043896021953,56,0.9967043896021953,59,0.14193952564914614,0.017875201686588436,12,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,321.0,1,2
612.0,211.0,7.955570630453714,-1.4560756598605784,-0.9554187709721158,-50.0,0.9992896970138347,58,0.9992896970138347,56,0.2106226166763422,0.026474859750485323,11,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
613.0,211.0,8.10325043505755,-0.6097411939107055,-0.2509080860223054,-50.0,1.0001871586781061,59,1.0001871586781061,59,-0.022784777617771756,-0.0028118071631103346,13,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
614.0,321.0,7.90588043650046,0.8252180106948527,-0.592458486952705,-50.0,0.9974155079595003,61,0.9974155079595003,58,0.0364189874340866,0.004606569467702129,11,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,321.0,1,2
615.0,211.0,8.078617349019927,-0.3189427772539059,0.48226772864604417,-50.0,1.0009633568748968,54,1.0009633568748968,62,0.08424494209054553,0.010428138683999666,15,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
616.0,211.0,8.238711282068447,-0.20994900452110485,-0.6264863971907957,-50.0,1.0001665137750226,58,1.0001665137750226,58,0.05665546474302873,0.006876738703823659,13,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
617.0,211.0,8.066359414445595,-0.40741602011126904,-1.3175135148096002,-50.0,0.9996204537767739,65,0.9996204537767739,63,0.17084023897049877,0.021179348723855584,13,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
618.0,211.0,7.975672831460631,-0.6585141342607443,0.4670122651299645,-50.0,0.999913111464784,58,0.999913111464784,53,0.007564783912008363,0.0009484822248686674,13,0.0,14,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
619.0,211.0,7.838003370105741,0.15812921236926997,-0.9398758361366196,-50.0,1.0006147535264491,62,1.0006147535264491,57,0.10459925794402279,0.013345140720781759,13,0.0,15,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
620.0,211.0,7.958846176176628,-0.31815732061085633,-0.08357616582340964,-50.0,0.9991309739182727,61,0.9991309739182727,58,0.0736423261158035,0.009252889738746118,12,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,2
621.0,321.0,8.05623515191996,1.7794088178980783,0.6213954546990849,-50.0,0.9992132241769079,55,0.9992132241769079,59,0.14132776687622448,0.017542656614553172,11,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,321.0,1,2
622.0,321.0,8.01921607189594,-0.8343935554841022,-0.23949816007404942,-50.0,0.9972629625412904,62,0.0,0,0.0,0.0,10,0.0,0,0.0,1,1,0,0.0,1,0.0,0.0,661.5364281214888,2.37792332117523e-08,-13,321.0,0,2
