EventID,PrimaryPDG,PrimaryMom,PrimaryPosX,PrimaryPosY,PrimaryPosZ,RICH1_Beta,RICH1_NPE,RICH2_Beta,RICH2_NPE,Calo_TotalE,Calo_EoP,DWC1_NHits,DWC1_TrackAngle,DWC2_NHits,DWC2_TrackAngle,DecayKinkDetected,SC1_Hit,SC2_Hit,TOF,Decayed,DecayPosX,DecayPosY,DecayPosZ,DecayTime,DecayProductPDG,ReconstructedPID,Survived,RunNumber
5961.0,211.0,7.9154646881493695,-0.4973478088233507,-0.2771734845272309,-50.0,0.9993286710699192,60,0.9993286710699192,59,0.14726622568472494,0.0186048743171332,12,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5962.0,211.0,7.871794005379798,-2.145857857789058,-1.199523486868895,-50.0,1.00032861017316,68,1.00032861017316,55,0.03747372220026264,0.004760505950060695,10,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5963.0,211.0,8.022581675179229,0.8684217991443597,-0.4269935633593147,-50.0,1.0004325828280178,63,1.0004325828280178,59,0.14369100986716063,0.017910819195736078,12,0.0,11,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5964.0,211.0,8.003650178784037,-0.1554034096624289,0.34719049849566064,-50.0,0.999019002094512,58,0.999019002094512,57,0.11165177201732503,0.013950106454338793,12,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5965.0,211.0,7.970307781136793,-1.4853539110765777,0.7953165728779809,-50.0,1.0005414492039175,63,1.0005414492039175,60,0.11405076079792813,0.014309455033574782,14,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5966.0,211.0,7.959930904051463,0.744027617623941,0.5189013572635812,-50.0,1.0002283270098487,57,1.0002283270098487,63,0.06247757201028028,0.007849009339827347,11,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5967.0,211.0,7.976877412254351,1.194841618630862,-0.3143928788484387,-50.0,1.0006093899925002,58,1.0006093899925002,58,0.09911602764601911,0.012425416929907146,11,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5968.0,211.0,7.957020284618005,-0.6891181297411193,0.21861732035489098,-50.0,0.9977593023351065,62,0.9977593023351065,61,0.0839091900215468,0.010545303017984585,11,0.0,10,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5969.0,211.0,7.900312919002457,0.9309012956924961,-1.4175624961426692,-50.0,0.9993284242595579,62,0.9993284242595579,62,0.10943777190806843,0.013852333829061385,16,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5970.0,211.0,7.968324601546612,-1.2193070826504275,-0.36880554863747655,-50.0,0.9992315169393937,61,0.9992315169393937,57,0.04794478186799331,0.006016921280878476,11,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5971.0,321.0,8.137363409023523,2.4631735233413194,-1.3942782999060472,-50.0,0.9974384954207877,60,0.9974384954207877,62,0.11124693451084802,0.013671127725165412,13,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,321.0,1,3
5972.0,211.0,8.18744725684729,1.858584335140625,0.47798902863127596,-50.0,1.0002601781432856,59,1.0002601781432856,62,0.1905422199552621,0.023272482127553083,10,0.0,14,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5973.0,211.0,8.023581491573937,1.265142794486415,-0.16070490330529355,-50.0,0.9985698982080324,60,0.9985698982080324,60,0.09897503173464917,0.012335517728409566,12,0.0,12,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5974.0,211.0,8.03271664323873,0.7562793978800293,-0.12524989431790862,-50.0,0.9992414403655103,64,0.9992414403655103,64,0.0634520297933168,0.007899199313438425,11,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
5975.0,211.0,7.851642989449162,-1.1256085802177849,0.653188152602232,-50.0,1.00072687610476,63,1.00072687610476,61,0.041990726536802095,0.005348017808913136,12,0.0,13,0.0,0,1,1,50.0,0,0.0,0.0,0.0,0.0,0,211.0,1,3
